sigma,omega,fdm_s1,fdm_cut_N1,fdm_cut_N3,fdm_full,M_cut_N1,binds_N1,M_cut_N3,binds_N3,file
13.1113394,0.0276169981,3.49027806762857e-24,2.3452336440621188e-24,2.3452336440621188e-24,2.3452336440621188e-24,0.4839613,array_max,0.4839613,array_max,sigma13.1113394_W0.0276169981_l1e-04_h1e+06.txt
131.113394,0.0276169981,1.1526582545523043e-14,3.633175751688804e-15,1.267499971169975e-15,7.742963943346304e-15,0.002961388,abundance,0.001022119,abundance,sigma131.113394_W0.0276169981_l1e-04_h1e+06.txt
13.1113394,0.0387467512,1.9758641848244657e-23,1.3217324890557175e-23,1.3217324890557175e-23,1.3217324890557175e-23,1.925363,array_max,1.925363,array_max,sigma13.1113394_W0.0387467512_l1e-04_h1e+06.txt
131.113394,0.0387467512,9.937548757005984e-14,4.474358942383525e-14,2.995232787724827e-14,6.652073971174765e-14,0.01608438,abundance,0.009079383,abundance,sigma131.113394_W0.0387467512_l1e-04_h1e+06.txt
13.1113394,0.0543618362,1.0240686713191248e-21,6.85446333868785e-22,6.85446333868785e-22,6.85446333868785e-22,7.560151,array_max,7.560151,array_max,sigma13.1113394_W0.0543618362_l1e-04_h1e+06.txt
131.113394,0.0543618362,6.648947032762524e-13,3.4318078170712513e-13,2.6369225896453666e-13,4.445458254078293e-13,0.08297576,abundance,0.04510178,abundance,sigma131.113394_W0.0543618362_l1e-04_h1e+06.txt
13.1113394,0.0762698586,1.3338016958781027e-20,8.958074069353504e-21,8.958074069353504e-21,8.958074069353504e-21,29.38394,array_max,29.38394,array_max,sigma13.1113394_W0.0762698586_l1e-04_h1e+06.txt
131.113394,0.0762698586,6.0293220578891426e-12,3.56253633436967e-12,3.116407831151956e-12,4.033303930749387e-12,0.3722244,abundance,0.2414517,abundance,sigma131.113394_W0.0762698586_l1e-04_h1e+06.txt
13.1113394,0.107006896,1.9969053190811324e-19,1.3365977497585478e-19,1.3365977497585478e-19,1.3365977497585478e-19,113.1324,array_max,113.1324,array_max,sigma13.1113394_W0.107006896_l1e-04_h1e+06.txt
131.113394,0.107006896,4.002884685704974e-11,2.454801915439063e-11,2.2226951369405266e-11,2.6786463459590372e-11,1.447591,abundance,0.9143383,abundance,sigma131.113394_W0.107006896_l1e-04_h1e+06.txt
13.1113394,0.150131073,3.3548612651677643e-18,2.2509611256888617e-18,2.2509611256888617e-18,2.2509611256888617e-18,432.0886,array_max,432.0886,array_max,sigma13.1113394_W0.150131073_l1e-04_h1e+06.txt
131.113394,0.150131073,2.226419674964415e-10,1.3905316074814872e-10,1.3313604573258843e-10,1.4894173912271685e-10,5.883014,abundance,4.613908,abundance,sigma131.113394_W0.150131073_l1e-04_h1e+06.txt
13.1113394,0.210634454,2.516898753891804e-17,1.6848074261593696e-17,1.6848074261593696e-17,1.6848074261593696e-17,1634.8,array_max,1634.8,array_max,sigma13.1113394_W0.210634454_l1e-04_h1e+06.txt
131.113394,0.210634454,1.4157413698916135e-09,9.161279152609616e-10,8.608555856022351e-10,9.474888010753212e-10,25.01587,abundance,14.98965,abundance,sigma131.113394_W0.210634454_l1e-04_h1e+06.txt
13.1113394,0.295520924,4.464868044886276e-16,2.993940174620446e-16,2.993940174620446e-16,2.993940174620446e-16,6125.801,array_max,6125.801,array_max,sigma13.1113394_W0.295520924_l1e-04_h1e+06.txt
131.113394,0.295520924,7.2211169310324796e-09,4.677872264638304e-09,4.560745012620023e-09,4.8337717999333265e-09,85.49225,abundance,65.31961,abundance,sigma131.113394_W0.295520924_l1e-04_h1e+06.txt
13.1113394,0.414616956,4.037853981408139e-15,2.710792340789523e-15,2.710792340789523e-15,2.710792340789523e-15,22828.0,array_max,22828.0,array_max,sigma13.1113394_W0.414616956_l1e-04_h1e+06.txt
131.113394,0.414616956,3.2687742770843345e-08,2.1245703864208167e-08,2.0716521789220483e-08,2.1880166636306782e-08,297.4706,abundance,224.3555,abundance,sigma131.113394_W0.414616956_l1e-04_h1e+06.txt
13.1113394,0.581709133,3.5124058285895455e-14,2.35464903729115e-14,2.35464903729115e-14,2.35464903729115e-14,84338.36,array_max,84338.36,array_max,sigma13.1113394_W0.581709133_l1e-04_h1e+06.txt
131.113394,0.581709133,1.43843365998222e-07,9.393941618029913e-08,9.197616460605987e-08,9.629784488848648e-08,1060.024,abundance,789.2154,abundance,sigma131.113394_W0.581709133_l1e-04_h1e+06.txt
13.1113394,0.816140079,3.328764437408618e-13,2.2337772030852227e-13,2.2337772030852227e-13,2.2337772030852227e-13,308878.3,array_max,308878.3,array_max,sigma13.1113394_W0.816140079_l1e-04_h1e+06.txt
131.113394,0.816140079,5.606818909928675e-07,3.680079167839124e-07,3.6088355204471016e-07,3.7539415351616505e-07,3843.476,abundance,2825.134,abundance,sigma131.113394_W0.816140079_l1e-04_h1e+06.txt
13.1113394,1000.0,3.001999925753943e-07,2.2251773170546786e-06,2.5093357040976957e-10,0.0009830786592902104,11045390.0,abundance,4553.959,abundance,sigma13.1113394_W1000.0_l1e-04_h1e+06.txt
131.113394,1000.0,0.000583325271565,0.02010137914784478,0.014879992111089447,0.040202131127662105,7811040000.0,abundance,3436860000.0,abundance,sigma131.113394_W1000.0_l1e-04_h1e+06.txt
13.1113394,1.14504757,2.1267973114867747e-12,1.4271187677783164e-12,1.4271187677783164e-12,1.4271187677783164e-12,1120275.0,array_max,1120275.0,array_max,sigma13.1113394_W1.14504757_l1e-04_h1e+06.txt
131.113394,1.14504757,1.96723461034259e-06,1.2961880024441801e-06,1.2747813803122863e-06,1.3171248811251345e-06,14159.99,abundance,10277.0,abundance,sigma131.113394_W1.14504757_l1e-04_h1e+06.txt
13.1113394,12.2527986,9.979419815566859e-08,1.2927759857389354e-07,1.2927759857389354e-07,1.2927759857389354e-07,7492034000.0,array_max,7492034000.0,array_max,sigma13.1113394_W12.2527986_l1e-04_h1e+06.txt
131.113394,12.2527986,0.0004556019985422,0.0008300241078853842,0.0007881018677700197,0.0008958405230036783,28442760.0,abundance,18932300.0,abundance,sigma131.113394_W12.2527986_l1e-04_h1e+06.txt
13.1113394,131.113394,2.972634356913271e-07,6.66202924236719e-07,0.0001639469402275439,0.0001761981345525901,3226562.0,abundance,15000000000.0,mass_ratio,sigma13.1113394_W131.113394_l1e-04_h1e+06.txt
131.113394,131.113394,0.0005822757647398,0.016258193041062238,0.012233637902773663,0.029504876033826375,5181259000.0,abundance,2279755000.0,abundance,sigma131.113394_W131.113394_l1e-04_h1e+06.txt
13.1113394,1.606506,1.61597894962963e-11,1.0842235246581315e-11,1.0842235246581315e-11,1.0842235246581315e-11,4079626.0,array_max,4079626.0,array_max,sigma13.1113394_W1.606506_l1e-04_h1e+06.txt
131.113394,1.606506,6.34593118717026e-06,4.198264135783248e-06,4.14070995154435e-06,4.248823238396757e-06,53442.38,abundance,38298.74,abundance,sigma131.113394_W1.606506_l1e-04_h1e+06.txt
13.1113394,17.190722,1.6363514172404604e-07,4.4025142024692264e-10,4.377534362451558e-07,4.377534362451558e-07,7015.347,abundance,15000000000.0,mass_ratio,sigma13.1113394_W17.190722_l1e-04_h1e+06.txt
131.113394,17.190722,0.0005159791200133,0.001555278285723943,0.00146814252196482,0.0017030760380634209,85447600.0,abundance,56679540.0,abundance,sigma131.113394_W17.190722_l1e-04_h1e+06.txt
13.1113394,183.95258,2.984821007151972e-07,1.0023848995674599e-06,1.1297118798413784e-11,0.0003337715677140317,4862807.0,abundance,585.6719,abundance,sigma13.1113394_W183.95258_l1e-04_h1e+06.txt
131.113394,183.95258,0.0005827726034535,0.019551704505373593,0.012534536989874306,0.034695613464688475,7811040000.0,abundance,2279755000.0,abundance,sigma131.113394_W183.95258_l1e-04_h1e+06.txt
13.1113394,2.2539339,9.911513172339928e-11,6.653831284104958e-11,6.653831284104958e-11,6.653831284104958e-11,14595400.0,array_max,14595400.0,array_max,sigma13.1113394_W2.2539339_l1e-04_h1e+06.txt
131.113394,2.2539339,1.9072397834814133e-05,1.2526323952134491e-05,1.2280292059654638e-05,1.2770553588890448e-05,145030.7,abundance,102637.2,abundance,sigma131.113394_W2.2539339_l1e-04_h1e+06.txt
13.1113394,24.118647,2.1981328768389866e-07,5.8878085893225026e-09,1.4518699652126385e-06,1.451869965212642e-06,50204.69,abundance,15000000000.0,mass_ratio,sigma13.1113394_W24.118647_l1e-04_h1e+06.txt
131.113394,24.118647,0.0005483176843624,0.002709499525368459,0.002521160891722145,0.0031378898848438905,194199000.0,abundance,128817100.0,abundance,sigma131.113394_W24.118647_l1e-04_h1e+06.txt
13.1113394,258.086154,2.995115916993311e-07,1.4992227727682686e-06,7.290172502591629e-11,0.0005318413394842257,7328818.0,abundance,2004.912,abundance,sigma13.1113394_W258.086154_l1e-04_h1e+06.txt
131.113394,258.086154,0.00058294055361,0.01989935366928551,0.01267919960314248,0.03733325588663845,7811040000.0,abundance,2279755000.0,abundance,sigma131.113394_W258.086154_l1e-04_h1e+06.txt
13.1113394,3.16227766,4.912630634738522e-10,3.2960580836749176e-10,3.2960580836749176e-10,3.2960580836749176e-10,51674380.0,array_max,51674380.0,array_max,sigma13.1113394_W3.16227766_l1e-04_h1e+06.txt
131.113394,3.16227766,5.131994935507506e-05,3.34216765144502e-05,3.249266605204126e-05,3.4456317104545825e-05,390465.2,abundance,272908.4,abundance,sigma131.113394_W3.16227766_l1e-04_h1e+06.txt
13.1113394,33.8385515,2.559657028926597e-07,2.8523486921900945e-08,4.277067163424521e-06,4.277067164822181e-06,182688.6,abundance,15000000000.0,mass_ratio,sigma13.1113394_W33.8385515_l1e-04_h1e+06.txt
131.113394,33.8385515,0.0005654235198639,0.004392258794253305,0.0040245161554509305,0.005496346793721248,441361100.0,abundance,292765900.0,abundance,sigma131.113394_W33.8385515_l1e-04_h1e+06.txt
13.1113394,362.095835,2.999534562880434e-07,1.5041842513868997e-06,1.3570378903754861e-10,0.0007043834921974802,7328818.0,abundance,3021.636,abundance,sigma13.1113394_W362.095835_l1e-04_h1e+06.txt
131.113394,362.095835,0.000583047091394,0.02006895262308471,0.012753872162566949,0.03911245928560704,7811040000.0,abundance,2279755000.0,abundance,sigma131.113394_W362.095835_l1e-04_h1e+06.txt
13.1113394,4.43668733,2.761169988035771e-09,1.8543486491627033e-09,1.8543486491627033e-09,1.8543486491627033e-09,182687300.0,array_max,182687300.0,array_max,sigma13.1113394_W4.43668733_l1e-04_h1e+06.txt
131.113394,4.43668733,0.0001235308034502,8.47751694364716e-05,8.282144728245187e-05,8.677641804068773e-05,1500801.0,abundance,1036159.0,abundance,sigma131.113394_W4.43668733_l1e-04_h1e+06.txt
13.1113394,47.4756138,2.764404247031195e-07,7.343424185647291e-08,1.2075577312431391e-05,1.207559962950673e-05,414959.2,abundance,15000000000.0,mass_ratio,sigma13.1113394_W47.4756138_l1e-04_h1e+06.txt
131.113394,47.4756138,0.0005742744621395,0.006853786282971917,0.006188391064641116,0.009363164882787413,1003093000.0,abundance,665376700.0,abundance,sigma131.113394_W47.4756138_l1e-04_h1e+06.txt
13.1113394,508.021805,3.003124909064004e-07,2.2204321420687967e-06,2.509325970177103e-10,0.0008453390905132433,11045390.0,abundance,4553.959,abundance,sigma13.1113394_W508.021805_l1e-04_h1e+06.txt
131.113394,508.021805,0.0005832477220304,0.020061606571422426,0.012786072241884263,0.03965512641170711,7811040000.0,abundance,2279755000.0,abundance,sigma131.113394_W508.021805_l1e-04_h1e+06.txt
13.1113394,6.22468884,1.1924073762067076e-08,8.184467985962473e-09,8.184467985962473e-09,8.184467985962473e-09,637965100.0,array_max,637965100.0,array_max,sigma13.1113394_W6.22468884_l1e-04_h1e+06.txt
131.113394,6.22468884,0.0002392918248252,0.00019515539249023218,0.00018904047997044438,0.00020219277993734522,4048694.0,abundance,2760986.0,abundance,sigma131.113394_W6.22468884_l1e-04_h1e+06.txt
13.1113394,66.6084629,2.8795343561983404e-07,1.8317202359982588e-07,3.1808981620719975e-05,3.1824528165858074e-05,942538.8,abundance,15000000000.0,mass_ratio,sigma13.1113394_W66.6084629_l1e-04_h1e+06.txt
131.113394,66.6084629,0.0005786340814682,0.010246635326913316,0.008110614364248352,0.015113537048201984,2279755000.0,abundance,1003093000.0,abundance,sigma131.113394_W66.6084629_l1e-04_h1e+06.txt
13.1113394,712.756483,3.002027769580995e-07,2.223356768028466e-06,2.5093357040976957e-10,0.0009361962110902773,11045390.0,abundance,4553.959,abundance,sigma13.1113394_W712.756483_l1e-04_h1e+06.txt
131.113394,712.756483,0.0005832437612626,0.020082064892131178,0.014874720815091618,0.040003247074668596,7811040000.0,abundance,3436860000.0,abundance,sigma131.113394_W712.756483_l1e-04_h1e+06.txt
13.1113394,8.73326162,4.0376468989816365e-08,3.3152501076383084e-08,3.3152501076383084e-08,3.3152501076383084e-08,2196167000.0,array_max,2196167000.0,array_max,sigma13.1113394_W8.73326162_l1e-04_h1e+06.txt
131.113394,8.73326162,0.000359794523009,0.00041382435946498894,0.0003970059929889413,0.0004363135927849509,10797420.0,abundance,7274069.0,abundance,sigma131.113394_W8.73326162_l1e-04_h1e+06.txt
13.1113394,93.4519215,2.9404981288485553e-07,4.3638103992008785e-07,7.826672656137772e-05,7.919482270724772e-05,2140884.0,abundance,15000000000.0,mass_ratio,sigma13.1113394_W93.4519215_l1e-04_h1e+06.txt
131.113394,93.4519215,0.0005812616471273,0.014948164126821581,0.010109861322422361,0.022470205570543904,5181259000.0,abundance,1512219000.0,abundance,sigma131.113394_W93.4519215_l1e-04_h1e+06.txt
13132.67,0.2686055,0.0079630667177571,0.00531967653812882,0.005319533119898494,0.005319708756912836,39904.96,abundance,29188.83,abundance,sigma13132.67_W0.2686055_l1e-04_h1e+06.txt
13139.9274,0.01,2.0947302016577947e-05,1.6902208711635494e-05,1.6902207678782176e-05,1.6902209050502012e-05,0.2679944,abundance,0.2222265,abundance,sigma13139.9274_W0.01_l1e-04_h1e+06.txt
13170.3704,0.01,2.111269413907282e-05,1.703417597231017e-05,1.7034174922362734e-05,1.7034176320800354e-05,0.2679944,abundance,0.2222265,abundance,sigma13170.3704_W0.01_l1e-04_h1e+06.txt
13200.884,0.01,2.128697210752537e-05,1.717233933561818e-05,1.7172338267368124e-05,1.7172339690067637e-05,0.2680262,abundance,0.2222525,abundance,sigma13200.884_W0.01_l1e-04_h1e+06.txt
132.0704,0.01,4.8661783732555766e-18,6.8302181978553636e-18,6.8302181978553636e-18,6.8302181978553636e-18,0.132055,array_max,0.132055,array_max,sigma132.0704_W0.01_l1e-04_h1e+06.txt
1.321825,0.1049294,3.9022250250373575e-31,2.668007877865043e-31,2.668007877865043e-31,2.668007877865043e-31,5.274123,array_max,5.274123,array_max,sigma1.321825_W0.1049294_l1e-04_h1e+06.txt
13231.4683,0.01,2.1447891170755727e-05,1.7304097980521638e-05,1.7304096922812047e-05,1.730409833319084e-05,0.2691731,abundance,0.2231913,abundance,sigma13231.4683_W0.01_l1e-04_h1e+06.txt
13262.1234,0.01,2.1624305646215668e-05,1.744459637432861e-05,1.7444595314412164e-05,1.7444596724625033e-05,0.2703258,abundance,0.2241346,abundance,sigma13262.1234_W0.01_l1e-04_h1e+06.txt
1326.227,2.522948,0.0071978688007492,0.005048316392401244,0.005031573963560592,0.005057411068816352,4802691.0,abundance,3304481.0,abundance,sigma1326.227_W2.522948_l1e-02_h1e+06.txt
132.7205,804.9718,0.0005986411227757,0.020229104095644053,0.014982660710415454,0.04038893646078752,7761348000.0,abundance,3408296000.0,abundance,sigma132.7205_W804.9718_l1e-02_h1e+06.txt
1.327466,0.2,1.524322056758222e-28,1.0191212150628255e-28,1.0191212150628255e-28,1.0191212150628255e-28,78.91489,array_max,78.91489,array_max,sigma1.327466_W0.2_l1e-02_h1e+06.txt
1.327466,0.5152603,5.688613846239596e-24,3.823277376720222e-24,3.823277376720222e-24,3.823277376720222e-24,3723.761,array_max,3723.761,array_max,sigma1.327466_W0.5152603_l1e-02_h1e+06.txt
1.327466,1000.0,6.410130344583715e-13,5.8110289737118906e-08,5.8110289737118906e-08,9.051400016119013e-08,15000000000.0,mass_ratio,15000000000.0,mass_ratio,sigma1.327466_W1000.0_l1e-02_h1e+06.txt
1.327466,1.327466,6.120080204881514e-21,4.1034230695656565e-21,4.1034230695656565e-21,4.1034230695656565e-21,159047.9,array_max,159047.9,array_max,sigma1.327466_W1.327466_l1e-02_h1e+06.txt
1.327466,150.663,6.297099162522257e-13,3.676069121248966e-09,3.676069121248966e-09,3.7014037974880676e-09,15000000000.0,mass_ratio,15000000000.0,mass_ratio,sigma1.327466_W150.663_l1e-02_h1e+06.txt
1.327466,22.69935,2.6117847242520716e-13,8.751467445158979e-13,8.751467445158979e-13,8.751467445158979e-13,6983744000.0,array_max,6983744000.0,array_max,sigma1.327466_W22.69935_l1e-02_h1e+06.txt
1.327466,3.419952,1.4904923869594737e-17,1.0031535920695498e-17,1.0031535920695498e-17,1.0031535920695498e-17,6187695.0,array_max,6187695.0,array_max,sigma1.327466_W3.419952_l1e-02_h1e+06.txt
1.327466,388.1533,6.401802700814121e-13,3.2826978277720815e-08,3.2826978277720815e-08,4.1703355236317636e-08,15000000000.0,mass_ratio,15000000000.0,mass_ratio,sigma1.327466_W388.1533_l1e-02_h1e+06.txt
1.327466,58.48035,5.69079307634461e-13,6.687083779719404e-11,6.687083779719404e-11,6.687083782851464e-11,15000000000.0,mass_ratio,15000000000.0,mass_ratio,sigma1.327466_W58.48035_l1e-02_h1e+06.txt
1.327466,8.810827,4.734390919420467e-15,3.2548604165159746e-15,3.2548604165159746e-15,3.2548604165159746e-15,220523900.0,array_max,220523900.0,array_max,sigma1.327466_W8.810827_l1e-02_h1e+06.txt
13.2793,0.1461598,3.083068394196254e-18,2.0686221286404607e-18,2.0686221286404607e-18,2.0686221286404607e-18,394.6164,array_max,394.6164,array_max,sigma13.2793_W0.1461598_l1e-04_h1e+06.txt
13283.09,0.03690231,0.0005472837530055,0.00036925254444593303,0.0003692524193401834,0.0003692525729050558,34.57266,abundance,27.25822,abundance,sigma13283.09_W0.03690231_l1e-02_h1e+06.txt
13292.8496,0.01,2.1800091166089683e-05,1.7586030270706003e-05,1.758602919590581e-05,1.7586030627038324e-05,0.2703258,abundance,0.2241346,abundance,sigma13292.8496_W0.01_l1e-04_h1e+06.txt
13.30014,0.2383452,1.0164003387382224e-16,6.823419523019071e-17,6.823419523019071e-17,6.823419523019071e-17,2689.191,array_max,2689.191,array_max,sigma13.30014_W0.2383452_l1e-04_h1e+06.txt
133.0227,506.1146,0.0006015551089848,0.020227615124665758,0.015000497092354521,0.039998934679221956,7761348000.0,abundance,3408296000.0,abundance,sigma133.0227_W506.1146_l1e-02_h1e+06.txt
1331.897,0.4713196,0.0004784966760431,0.00031977835380958466,0.0003197262304355297,0.0003197964118549103,20214.71,abundance,14795.03,abundance,sigma1331.897_W0.4713196_l1e-02_h1e+06.txt
13323.6469,0.01,2.196514111137556e-05,1.772024254591046e-05,1.7720241451048e-05,1.7720242911725128e-05,0.2703556,abundance,0.224159,abundance,sigma13323.6469_W0.01_l1e-04_h1e+06.txt
133.352143,0.0134339933,8.937724187086562e-17,7.159562177091613e-17,7.159562177091613e-17,7.159562177091613e-17,0.4308389,array_max,0.4308389,array_max,sigma133.352143_W0.0134339933_l1e-04_h1e+06.txt
1333.52143,0.0134339933,1.798857956079169e-09,1.3318646160106313e-09,1.331798539596313e-09,1.3319165167590624e-09,0.03723627,abundance,0.03124393,abundance,sigma1333.52143_W0.0134339933_l1e-04_h1e+06.txt
1333.52143,0.016155981,4.787914497293353e-09,3.3527556317442415e-09,3.3525730486092686e-09,3.3528571216015817e-09,0.07520263,abundance,0.06264308,abundance,sigma1333.52143_W0.016155981_l1e-04_h1e+06.txt
133.352143,0.0180472177,5.860134122049857e-16,3.642529506704237e-17,4.1768210811196977e-16,4.1768210811196977e-16,0.0001240603,abundance,1.381875,array_max,sigma133.352143_W0.0180472177_l1e-04_h1e+06.txt
1333.52143,0.0180472177,8.11452597077889e-09,5.58631619029358e-09,5.586110320648215e-09,5.58642060992267e-09,0.1239426,abundance,0.1027988,abundance,sigma1333.52143_W0.0180472177_l1e-04_h1e+06.txt
133.352143,0.01,5.1659985056711935e-18,7.229944178194091e-18,7.229944178194091e-18,7.229944178194091e-18,0.1337051,array_max,0.1337051,array_max,sigma133.352143_W0.01_l1e-04_h1e+06.txt
1333.52143,0.01,3.8501093083126766e-10,3.4112216778460167e-10,3.4109962263352454e-10,3.411412691960981e-10,0.01172343,abundance,0.009951376,abundance,sigma1333.52143_W0.01_l1e-04_h1e+06.txt
