sigma,omega,fdm_trap,fdm_vegas,meq_vegas,Q_f,Q_m,M_lo,M_hi,file
3.070943807864328,4380.5463899640135,1.491381156658294e-10,1.4913780919643897e-10,422924.5230269475,0.5656853482593027,0.29438108239399174,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/output_Full1/sigma3.070943807864328_W4380.5463899640135_l1e-02_h1e+06.txt
3.070943807864328,4.4498841239249405,7.965218844534288e-14,7.965224985894809e-14,11630.660020187928,0.6345688424795233,0.6345688424795233,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/output_Full1/sigma3.070943807864328_W4.4498841239249405_l1e-02_h1e+06.txt
3.070943807864328,6.08949466638628,6.419669951059467e-13,6.419666938509254e-13,35198.72657103026,0.7373709879844779,0.7373709879844779,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/output_Full1/sigma3.070943807864328_W6.08949466638628_l1e-02_h1e+06.txt
3.070943807864328,6.331756016837017,7.99378149999928e-13,7.993767581326469e-13,39767.48720755432,0.102486918298185,0.102486918298185,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/output_Full1/sigma3.070943807864328_W6.331756016837017_l1e-02_h1e+06.txt
3.070943807864328,6.9612813957908495,1.289356509361841e-12,1.2893549704138336e-12,52177.34733620491,0.12727012921823738,0.12727012921823738,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/output_Full1/sigma3.070943807864328_W6.9612813957908495_l1e-02_h1e+06.txt
3.070943807864328,85.27515775776307,1.424235084335506e-10,1.424230359076419e-10,419264.1182120431,0.2572207291756851,0.2572207291756851,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/output_Full1/sigma3.070943807864328_W85.27515775776307_l1e-02_h1e+06.txt
3.070943807864328,9.348483146743755,5.7002876537763356e-12,5.700285395023086e-12,122068.8411214212,0.5564889643655277,0.5347130907991345,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/output_Full1/sigma3.070943807864328_W9.348483146743755_l1e-02_h1e+06.txt
3072.241,0.3324085,0.0015171250229274475,0.0015171317387067179,7.330202895303096,0.9916531405581673,0.46551248772338893,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma3072.241_W0.3324085_l1e-02_h1e+06.txt
307.3584,0.1321657,2.0105306472746613e-08,2.0105313654202735e-08,0.509528799944403,0.4393746436906979,0.42101367452768657,0.0001,7848.222,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma307.3584_W0.1321657_l1e-04_h1e+06.txt
30739.82,536.3146,0.020802358762144868,0.020802353401431592,0.6419684367425706,0.9696939813319702,0.29979906491364394,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma30739.82_W536.3146_l1e-04_h1e+06.txt
30793.01,359.2748,0.02080616377365832,0.02080616389618978,0.6396551742814471,0.017713473059640574,0.017713473059640574,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma30793.01_W359.2748_l1e-04_h1e+06.txt
3080.775,0.01,4.512439627770251e-08,4.512435724878037e-08,0.0004269209723899441,0.8210320241428867,0.08913802829182481,0.0001,3.831041,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma3080.775_W0.01_l1e-02_h1e+06.txt
3080.775,0.02253715,1.2637735349670488e-06,1.2637738338641313e-06,0.003135095737526412,0.025235120313908184,0.025235120313908184,0.0001,89.2441,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma3080.775_W0.02253715_l1e-02_h1e+06.txt
3080.775,0.05079232,1.8652063468960627e-05,1.8651984017124963e-05,0.03507321456008224,0.8477728272606713,0.29436266786356036,0.0001,2021.73,/data/homezvol0/jgpaine/sashimi+DD/out3_LSST/sigma3080.775_W0.05079232_l1e-02_h1e+06.txt
3080.775,0.1144714,0.0001704222000011135,0.00017042182587882312,0.3968580964136634,0.16074201610044123,0.16074201610044123,0.0001,44698.09,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma3080.775_W0.1144714_l1e-02_h1e+06.txt
3080.775,0.257986,0.0009792298925965675,0.000979231488585229,3.8477208006501398,0.4179092682883112,0.4179092682883112,0.0001,948993.5,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma3080.775_W0.257986_l1e-02_h1e+06.txt
3080.775,0.5814269,0.0036265208668112454,0.0036265248741354054,28.23873547992066,0.884698482645685,0.884698482645685,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/out3_LSST/sigma3080.775_W0.5814269_l1e-02_h1e+06.txt
3080.775,1.310371,0.009431250687458025,0.009431256991669289,148.57497049431976,0.8864335612115566,0.8864335612115566,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma3080.775_W1.310371_l1e-02_h1e+06.txt
3080.775,15.0,0.014578212436306717,0.01457821804038489,332.5065791341433,0.8125646910526909,0.8125646910526909,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma3080.775_W15.0_l1e-02_h1e+06.txt
3080.775,2.953202,0.014980585546287322,0.01498059075296583,351.7212378497066,0.9454221079664555,0.025912820001800813,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/out3_LSST/sigma3080.775_W2.953202_l1e-02_h1e+06.txt
3080.775,6.655677,0.014884421468135067,0.014884438639388263,346.3485080889609,0.11658546851838632,0.11658546851838632,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/out3_LSST/sigma3080.775_W6.655677_l1e-02_h1e+06.txt
3089.818,0.01,4.579206147381969e-08,4.579216145450763e-08,0.0004276131684723429,0.9631439031250315,0.081209727178578,0.0001,3.837569,/data/homezvol0/jgpaine/sashimi+DD/LSST1/sigma3089.818_W0.01_l1e-04_h1e+06.txt
30935.29,27.52951,0.02080381285950607,0.020803790331519394,0.6325694906428748,0.9813891822925098,0.20479538224597574,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma30935.29_W27.52951_l1e-04_h1e+06.txt
30944.47,1.387626,0.0220006355267895,0.022000646201080918,0.7072247028109724,0.2979324301526689,0.2979324301526689,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma30944.47_W1.387626_l1e-04_h1e+06.txt
3095.648,0.01297166,1.4833748684430712e-07,1.4833726507319981e-07,0.0007466346011736212,0.2267500912738397,0.2267500912738397,0.0001,10.56271,/data/homezvol0/jgpaine/sashimi+DD/LSST2/sigma3095.648_W0.01297166_l1e-04_h1e+06.txt
31.00927,35.34163,8.716339331929276e-06,8.716332169333991e-06,234544.4001133277,0.19197539210958892,0.19197539210958892,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma31.00927_W35.34163_l1e-02_h1e+06.txt
31011.52,24.21712,0.02080108539013469,0.020801108149048123,0.6287392390809144,0.5452501343627378,0.5452501343627378,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma31011.52_W24.21712_l1e-04_h1e+06.txt
31.12739,439.4625,9.641244789543295e-06,9.641251980834117e-06,244860.86939139172,0.019857449224370504,0.019857449224370504,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma31.12739_W439.4625_l1e-02_h1e+06.txt
31.16941,101.9095,9.603155672436755e-06,9.603136077158838e-06,243673.2849575267,0.8096042245496651,0.43303342790766064,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma31.16941_W101.9095_l1e-02_h1e+06.txt
31217.42,12.0131,0.020840179615174835,0.02084016714127482,0.6214346701959872,0.9052731947470608,0.47189977950724016,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma31217.42_W12.0131_l1e-04_h1e+06.txt
312.8248,0.1129745,1.1498719985542934e-08,1.1498705101302036e-08,0.3158194262448629,0.6571394234837078,0.43200238632165733,0.0001,4358.304,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma312.8248_W0.1129745_l1e-04_h1e+06.txt
313.7938,0.01,9.971396804435915e-15,9.971408764598948e-15,0.00025006175491753966,0.2309315426918196,0.2145260739232915,0.0001,0.3461569,/data/homezvol0/jgpaine/sashimi+DD/LSST1/sigma313.7938_W0.01_l1e-04_h1e+06.txt
31.42464,177.4037,9.948833201037143e-06,9.948819810556131e-06,243700.29856972478,0.30475825862449724,0.30475825862449724,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma31.42464_W177.4037_l1e-02_h1e+06.txt
31445.14,206.2244,0.020836176803140028,0.020836171409048074,0.6111917954524022,0.8668822654003293,0.7614197780952514,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma31445.14_W206.2244_l1e-04_h1e+06.txt
31449.33,7.898071,0.020835645234558726,0.020835650979139517,0.6108979552629478,0.38244329371440466,0.1530058977722188,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma31449.33_W7.898071_l1e-04_h1e+06.txt
314.7929,195.05,0.0027779377750357655,0.0027779374163860067,42738.862552370214,0.6774756309460914,0.6774756309460914,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma314.7929_W195.05_l1e-02_h1e+06.txt
31622.7766,0.00316227766,2.4819993182226125e-06,2.4820000577587736e-06,0.0001783693368292628,0.6814158114582922,0.5372070100135292,0.0001,0.4613228,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma31622.7766_W0.00316227766_l1e-04_h1e+06.txt
31622.7766,0.00623357002,6.606258769472201e-05,6.606252344961782e-05,0.0003896168175028761,0.1660388715822376,0.1660388715822376,0.0001,6.36111,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma31622.7766_W0.00623357002_l1e-04_h1e+06.txt
31622.7766,0.0122877873,0.0003952550759212804,0.0003952542233984835,0.0012822977515600962,0.039254473422810084,0.039254473422810084,0.0001,86.23942,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma31622.7766_W0.0122877873_l1e-04_h1e+06.txt
316.227766,0.0134339933,1.1136635411155581e-13,1.1136610342134715e-13,0.00039350565654646096,0.2502935388245701,0.2502935388245701,0.0001,1.111526,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma316.227766_W0.0134339933_l1e-04_h1e+06.txt
3162.27766,0.0134339933,1.915500662232545e-07,1.9155010037059212e-07,0.0008148432648629959,0.32313329168128746,0.32313329168128746,0.0001,12.3527,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma3162.27766_W0.0134339933_l1e-04_h1e+06.txt
31622.7766,0.0134339933,0.0004804654020401654,0.00048046545674992056,0.001539371137490487,0.09402213797516681,0.09402213797516681,0.0001,121.9096,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma31622.7766_W0.0134339933_l1e-04_h1e+06.txt
3162.27766,0.016155981,4.0579412721472034e-07,4.057930556745906e-07,0.0012801737375868864,0.04504381934004633,0.04504381934004633,0.0001,25.3341,/data/homezvol0/jgpaine/sashimi+DD/142/sigma3162.27766_W0.016155981_l1e-04_h1e+06.txt
316.227766,0.0180472177,5.704834649811521e-13,5.704825641421885e-13,0.0008090409164626135,0.09142698137984767,0.09142698137984767,0.0001,3.528226,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma316.227766_W0.0180472177_l1e-04_h1e+06.txt
3162.27766,0.0180472177,6.096598577760967e-07,6.096602966285082e-07,0.0016951905982544547,0.6967158542791243,0.17428998633199855,0.0001,38.90383,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma3162.27766_W0.0180472177_l1e-04_h1e+06.txt
31622.7766,0.0180472177,0.0008320952061378744,0.0008320954702656556,0.002783457186566902,0.9588761394988643,0.10170184564972881,0.0001,374.9944,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma31622.7766_W0.0180472177_l1e-04_h1e+06.txt
316.227766,0.01,1.0429748164559549e-14,1.0429746474919674e-14,0.00025135873596931064,0.21316399711054063,0.21316399711054063,0.0001,0.348846,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma316.227766_W0.01_l1e-04_h1e+06.txt
3162.27766,0.01,5.12075369787393e-08,5.120755635606126e-08,0.00043082698255159806,0.4589035361060452,0.15481702040385645,0.0001,3.940442,/data/homezvol0/jgpaine/sashimi+DD/142/sigma3162.27766_W0.01_l1e-04_h1e+06.txt
31622.7766,0.01,0.00024935972506966874,0.00024935967517149206,0.0008624633669859357,0.3941637308406889,0.09426104870681955,0.0001,39.1037,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma31622.7766_W0.01_l1e-04_h1e+06.txt
31622.7766,0.0242220294,0.0013647634143270624,0.0013647578763084278,0.005152971726339474,0.2664898033350821,0.2664898033350821,0.0001,1157.141,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma31622.7766_W0.0242220294_l1e-04_h1e+06.txt
316.227766,0.0242446202,4.192333689320635e-12,4.192330709400587e-12,0.002044391585603121,0.4895824857768061,0.4895824857768061,0.0001,11.1417,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma316.227766_W0.0242446202_l1e-04_h1e+06.txt
3162.27766,0.0242446202,1.8563368595626583e-06,1.856338097869041e-06,0.003915282529695977,0.6113628162826046,0.4115637143458719,0.0001,121.1056,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma3162.27766_W0.0242446202_l1e-04_h1e+06.txt
31622.7766,0.0242446202,0.0013666558961366372,0.0013666525274313758,0.005163503496134265,0.518862949609743,0.32139281851378465,0.0001,1157.141,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma31622.7766_W0.0242446202_l1e-04_h1e+06.txt
3162.27766,0.0261015722,2.3832555689682314e-06,2.3832607156086732e-06,0.00481264225620296,0.30114245520481164,0.30114245520481164,0.0001,160.9313,/data/homezvol0/jgpaine/sashimi+DD/142/sigma3162.27766_W0.0261015722_l1e-04_h1e+06.txt
316.227766,0.0325702066,2.0546048779475297e-11,2.0545998296503708e-11,0.005128476420468593,0.911590112776393,0.30273535935086016,0.0001,35.1073,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma316.227766_W0.0325702066_l1e-04_h1e+06.txt
3162.27766,0.0325702066,5.054342253686604e-06,5.054325713540767e-06,0.009229814148962425,0.1389453328407123,0.1389453328407123,0.0001,377.8435,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma3162.27766_W0.0325702066_l1e-04_h1e+06.txt
31622.7766,0.0325702066,0.002101053123908403,0.002101053631524793,0.009449030185953916,0.2521500019186777,0.2521500019186777,0.0001,3553.751,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma31622.7766_W0.0325702066_l1e-04_h1e+06.txt
3162.27766,0.0421696503,1.1574249414157587e-05,1.1574238942436402e-05,0.020058022225906108,0.4083126673193942,0.11649902286831029,0.0001,1017.491,/data/homezvol0/jgpaine/sashimi+DD/142/sigma3162.27766_W0.0421696503_l1e-04_h1e+06.txt
316.227766,0.0437547938,1.0752113689475789e-10,1.0752111842733365e-10,0.013638544679883622,0.13181783972995034,0.13181783972995034,0.0001,111.4937,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma316.227766_W0.0437547938_l1e-04_h1e+06.txt
3162.27766,0.0437547938,1.2960845546802064e-05,1.2960877958714757e-05,0.022379852513972297,0.4100984587401375,0.4100984587401375,0.0001,1175.284,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma3162.27766_W0.0437547938_l1e-04_h1e+06.txt
31622.7766,0.0437547938,0.003047770198754473,0.0030477668386833714,0.016740251979237536,0.8254974187181107,0.5412072485796868,0.0001,10977.6,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma31622.7766_W0.0437547938_l1e-04_h1e+06.txt
31622.7766,0.0477471406,0.003378526281100989,0.0033785209814352723,0.019791773299226607,0.9764240081753595,0.95101707455877,0.0001,15216.07,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma31622.7766_W0.0477471406_l1e-04_h1e+06.txt
316.227766,0.0587801607,5.083511724073297e-10,5.083509600416434e-10,0.036754780287893,0.49966245778788954,0.49966245778788954,0.0001,350.957,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma316.227766_W0.0587801607_l1e-04_h1e+06.txt
3162.27766,0.0587801607,3.1573446365525424e-05,3.157346466688685e-05,0.054934449273983554,0.9878541455263614,0.5305884390860198,0.0001,3629.581,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma3162.27766_W0.0587801607_l1e-04_h1e+06.txt
31622.7766,0.0587801607,0.0042532471453192245,0.004253249521178669,0.029060815525014883,0.24459875940787576,0.2282791191379054,0.0001,33534.61,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma31622.7766_W0.0587801607_l1e-04_h1e+06.txt
3162.27766,0.0681292069,4.776549564815199e-05,4.776553988629848e-05,0.08529509886016227,0.21850929291240015,0.07889411057440804,0.0001,6360.248,/data/homezvol0/jgpaine/sashimi+DD/142/sigma3162.27766_W0.0681292069_l1e-04_h1e+06.txt
316.227766,0.0789652287,2.051831364249182e-09,2.05183411134119e-09,0.09344400156167773,0.19054543677171257,0.19054543677171257,0.0001,1103.951,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma316.227766_W0.0789652287_l1e-04_h1e+06.txt
3162.27766,0.0789652287,7.116033615942017e-05,7.116010103726986e-05,0.1320208299815694,0.522333400035041,0.522333400035041,0.0001,11141.13,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma3162.27766_W0.0789652287_l1e-04_h1e+06.txt
31622.7766,0.0789652287,0.005662463344174512,0.005662469406813588,0.04806617039742784,0.3006036410318875,0.18181020459184785,0.0001,101504.6,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma31622.7766_W0.0789652287_l1e-04_h1e+06.txt
31622.7766,0.0941204967,0.006594738820076846,0.0065947503052432195,0.06343316472601296,0.8088901751021946,0.6409847067575243,0.0001,196922.2,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma31622.7766_W0.0941204967_l1e-04_h1e+06.txt
316.227766,0.106081836,9.155259339810423e-09,9.155245533766684e-09,0.2584028160565805,0.7591739959057203,0.6452953956331553,0.0001,3459.483,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma316.227766_W0.106081836_l1e-04_h1e+06.txt
3162.27766,0.106081836,0.00015254078624408557,0.0001525409964300008,0.31755277144232724,0.5132722636852791,0.5074702801661917,0.0001,34146.12,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma3162.27766_W0.106081836_l1e-04_h1e+06.txt
31622.7766,0.106081836,0.007245966279346404,0.007245980693647853,0.07564097749264392,0.05603064553424368,0.05603064553424368,0.0001,310007.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma31622.7766_W0.106081836_l1e-04_h1e+06.txt
3162.27766,0.110069417,0.00016660771170090355,0.00016660717484991375,0.35266498708722505,0.11693398982354027,0.11693398982354027,0.0001,39694.5,/data/homezvol0/jgpaine/sashimi+DD/142/sigma3162.27766_W0.110069417_l1e-04_h1e+06.txt
316.227766,0.142510267,3.418966479850324e-08,3.418965669226417e-08,0.6711515988474668,0.6719547292439836,0.6623002154451321,0.0001,10819.3,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma316.227766_W0.142510267_l1e-04_h1e+06.txt
3162.27766,0.142510267,0.00030423730530342594,0.00030423702253670943,0.7389723732656366,0.6581904254983972,0.28212460758388025,0.0001,105298.1,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma3162.27766_W0.142510267_l1e-04_h1e+06.txt
31622.7766,0.142510267,0.009021114500615138,0.009021096038321628,0.1146337675473766,0.11411479542039826,0.11411479542039826,0.0001,936632.2,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma31622.7766_W0.142510267_l1e-04_h1e+06.txt
3162.27766,0.177827941,0.0004937119168085019,0.0004937128739455274,1.3780555912241792,0.7093947317776175,0.04867457361896974,0.0001,242227.3,/data/homezvol0/jgpaine/sashimi+DD/142/sigma3162.27766_W0.177827941_l1e-04_h1e+06.txt
31622.7766,0.185532951,0.010675059196438852,0.010675065418964477,0.15922798219531936,0.8445189889915742,0.03473105367499286,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma31622.7766_W0.185532951_l1e-04_h1e+06.txt
316.227766,0.191448198,1.219153189818925e-07,1.2191508075483782e-07,1.7429987872353943,0.0027370636781288045,0.0027370636781288045,0.0001,33248.6,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma316.227766_W0.191448198_l1e-04_h1e+06.txt
3162.27766,0.191448198,0.0005727179678417485,0.0005727177883785751,1.6798155070937344,0.9671840344178251,0.5483343151909097,0.0001,318486.2,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma3162.27766_W0.191448198_l1e-04_h1e+06.txt
31622.7766,0.191448198,0.010886852565032131,0.010886911721420854,0.16549648694047228,0.0031416935831757205,0.0031416935831757205,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma31622.7766_W0.191448198_l1e-04_h1e+06.txt
316.227766,0.257191381,4.0981209752697633e-07,4.098122327659456e-07,4.534290785880121,0.5499132700103573,0.5499132700103573,0.0001,102801.5,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma316.227766_W0.257191381_l1e-04_h1e+06.txt
3162.27766,0.257191381,0.00102765186048546,0.0010276480162497534,3.760432541204435,0.9635287723467852,0.38727738332835693,0.0001,961475.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma3162.27766_W0.257191381_l1e-04_h1e+06.txt
